Source_nodes	Target_nodes	Score	Source
RPS8	RPS21	1	Others
RPS9	RPS21	1	Others
RPSA	RPS21	1	Others
SEC11A	RPS21	1	Others
SEC11C	RPS21	1	Others
SPCS1	RPS21	1	Others
SPCS2	RPS21	1	Others
SPCS3	RPS21	1	Others
UBA52	RPS21	1	Others
RPS24	RPS23	1	Others
RPS25	RPS23	1	Others
RPS26	RPS23	1	Others
RPS27	RPS23	1	Others
RPS27A	RPS23	1	Others
RPS28	RPS23	1	Others
RPS29	RPS23	1	Others
RPS3	RPS23	1	Others
RPS3A	RPS23	1	Others
RPS4X	RPS23	1	Others
RPS4Y1	RPS23	1	Others
RPS5	RPS23	1	Others
RPS6	RPS23	1	Others
RPS7	RPS23	1	Others
RPS8	RPS23	1	Others
RPS9	RPS23	1	Others
RPSA	RPS23	1	Others
SEC11A	RPS23	1	Others
SEC11C	RPS23	1	Others
SPCS1	RPS23	1	Others
SPCS2	RPS23	1	Others
SPCS3	RPS23	1	Others
UBA52	RPS23	1	Others
RPS25	RPS24	1	Others
RPS26	RPS24	1	Others
RPS27	RPS24	1	Others
RPS27A	RPS24	1	Others
RPS28	RPS24	1	Others
RPS29	RPS24	1	Others
RPS3	RPS24	1	Others
RPS3A	RPS24	1	Others
RPS4X	RPS24	1	Others
RPS4Y1	RPS24	1	Others
RPS5	RPS24	1	Others
RPS6	RPS24	1	Others
RPS7	RPS24	1	Others
RPS8	RPS24	1	Others
RPS9	RPS24	1	Others
RPSA	RPS24	1	Others
SEC11A	RPS24	1	Others
SEC11C	RPS24	1	Others
SPCS1	RPS24	1	Others
SPCS2	RPS24	1	Others
SPCS3	RPS24	1	Others
UBA52	RPS24	1	Others
RPS26	RPS25	1	Others
RPS27	RPS25	1	Others
RPS27A	RPS25	1	Others
RPS28	RPS25	1	Others
RPS29	RPS25	1	Others
RPS3	RPS25	1	Others
RPS3A	RPS25	1	Others
RPS4X	RPS25	1	Others
RPS4Y1	RPS25	1	Others
RPS5	RPS25	1	Others
RPS6	RPS25	1	Others
RPS7	RPS25	1	Others
RPS8	RPS25	1	Others
RPS9	RPS25	1	Others
RPSA	RPS25	1	Others
SEC11A	RPS25	1	Others
SEC11C	RPS25	1	Others
SPCS1	RPS25	1	Others
SPCS2	RPS25	1	Others
SPCS3	RPS25	1	Others
UBA52	RPS25	1	Others
RPS27	RPS26	1	Others
RPS27A	RPS26	1	Others
RPS28	RPS26	1	Others
RPS29	RPS26	1	Others
RPS3	RPS26	1	Others
RPS3A	RPS26	1	Others
RPS4X	RPS26	1	Others
RPS4Y1	RPS26	1	Others
RPS5	RPS26	1	Others
RPS6	RPS26	1	Others
RPS7	RPS26	1	Others
RPS8	RPS26	1	Others
RPS9	RPS26	1	Others
RPSA	RPS26	1	Others
SEC11A	RPS26	1	Others
SEC11C	RPS26	1	Others
SPCS1	RPS26	1	Others
SPCS2	RPS26	1	Others
SPCS3	RPS26	1	Others
UBA52	RPS26	1	Others
RPS27A	RPS27	1	Others
RPS28	RPS27	1	Others
RPS29	RPS27	1	Others
RPS3	RPS27	1	Others
RPS3A	RPS27	1	Others
RPS4X	RPS27	1	Others
RPS4Y1	RPS27	1	Others
RPS5	RPS27	1	Others
RPS6	RPS27	1	Others
RPS7	RPS27	1	Others
RPS8	RPS27	1	Others
RPS9	RPS27	1	Others
RPSA	RPS27	1	Others
SEC11A	RPS27	1	Others
SEC11C	RPS27	1	Others
SPCS1	RPS27	1	Others
SPCS2	RPS27	1	Others
SPCS3	RPS27	1	Others
UBA52	RPS27	1	Others
RPS28	RPS27A	1	Others
RPS29	RPS27A	1	Others
RPS3	RPS27A	1	Others
RPS3A	RPS27A	1	Others
RPS4X	RPS27A	1	Others
RPS4Y1	RPS27A	1	Others
RPS5	RPS27A	1	Others
RPS6	RPS27A	1	Others
RPS7	RPS27A	1	Others
RPS8	RPS27A	1	Others
RPS9	RPS27A	1	Others
RPSA	RPS27A	1	Others
RRAGA	RPS27A	1	Others
RSPO1	RPS27A	1	Others
RSPO2	RPS27A	1	Others
RSPO3	RPS27A	1	Others
RSPO4	RPS27A	1	Others
RUNX2	RPS27A	1	Others
RUNX3	RPS27A	1	Others
SEC11A	RPS27A	1	Others
SEC11C	RPS27A	1	Others
SEL1L	RPS27A	1	Others
SELENOS	RPS27A	1	Others
SEM1	RPS27A	1	Others
SGK1	RPS27A	1	Others
SGK2	RPS27A	1	Others
SGK3	RPS27A	1	Others
SH3GL2	RPS27A	1	Others
SH3KBP1	RPS27A	1	Others
SHH	RPS27A	1	Others
SHPRH	RPS27A	1	Others
SIAH1	RPS27A	1	Others
SIAH2	RPS27A	1	Others
SKI	RPS27A	1	Others
SKIL	RPS27A	1	Others
SKP1	RPS27A	1	Others
SKP2	RPS27A	1	Others
SMAD2	RPS27A	1	Others
SMAD3	RPS27A	1	Others
SMAD4	RPS27A	1	Others
SMAD7	RPS27A	1	Others
SMURF1	RPS27A	1	Others
SMURF2	RPS27A	1	Others
SOCS1	RPS27A	1	Others
SOCS3	RPS27A	1	Others
SPCS1	RPS27A	1	Others
SPCS2	RPS27A	1	Others
SPCS3	RPS27A	1	Others
SPOP	RPS27A	1	Others
SPRY1	RPS27A	1	Others
SPRY2	RPS27A	1	Others
SPSB1	RPS27A	1	Others
SQSTM1	RPS27A	1	Others
STAM	RPS27A	1	Others
STAM2	RPS27A	1	Others
STING1	RPS27A	1	Others
STUB1	RPS27A	1	Others
SUMO1	RPS27A	1	Others
SYK	RPS27A	1	Others
SYVN1	RPS27A	1	Others
TBK1	RPS27A	1	Others
TGFA	RPS27A	1	Others
TGFB1	RPS27A	1	Others
TGFBR1	RPS27A	1	Others
TGFBR2	RPS27A	1	Others
TICAM1	RPS27A	1	Others
TICAM2	RPS27A	1	Others
TIFA	RPS27A	1	Others
TLE1	RPS27A	1	Others
TLE2	RPS27A	1	Others
TLE3	RPS27A	1	Others
TLE4	RPS27A	1	Others
TLR3	RPS27A	1	Others
TLR4	RPS27A	1	Others
TMEM129	RPS27A	1	Others
TNIP2	RPS27A	1	Others
TNKS	RPS27A	1	Others
TNKS2	RPS27A	1	Others
TP53	RPS27A	1	Others
TRAF3	RPS27A	1	Others
TRAF6	RPS27A	1	Others
TRIM13	RPS27A	1	Others
TRIM21	RPS27A	1	Others
TRIM27	RPS27A	1	Others
TRIM32	RPS27A	1	Others
TRIM33	RPS27A	1	Others
TRIM36	RPS27A	1	Others
TRIM56	RPS27A	1	Others
TRIM69	RPS27A	1	Others
TRIP12	RPS27A	1	Others
TSC22D3	RPS27A	1	Others
TSG101	RPS27A	1	Others
TYK2	RPS27A	1	Others
UBA1	RPS27A	1	Others
UBA52	RPS27A	1	Others
UBA6	RPS27A	1	Others
UBAP1	RPS27A	1	Others
UBB	RPS27A	1	Others
UBC	RPS27A	1	Others
UBE2A	RPS27A	1	Others
UBE2B	RPS27A	1	Others
UBE2C	RPS27A	1	Others
UBE2D1	RPS27A	1	Others
UBE2D2	RPS27A	1	Others
UBE2D3	RPS27A	1	Others
UBE2E1	RPS27A	1	Others
UBE2J2	RPS27A	1	Others
UBE2L3	RPS27A	1	Others
UBE2N	RPS27A	1	Others
UBE2S	RPS27A	1	Others
UBE2T	RPS27A	1	Others
UBE2V2	RPS27A	1	Others
UBR2	RPS27A	1	Others
UBXN1	RPS27A	1	Others
UBXN7	RPS27A	-1	Others
UCHL3	RPS27A	1	Others
UNKL	RPS27A	1	Others
USP45	RPS27A	1	Others
USP7	RPS27A	1	Others
USP9X	RPS27A	1	Others
VCP	RPS27A	1	Others
VPS28	RPS27A	1	Others
VPS37A	RPS27A	1	Others
VPS37B	RPS27A	1	Others
VPS37C	RPS27A	1	Others
VPS37D	RPS27A	1	Others
VPS4A	RPS27A	1	Others
VPS4B	RPS27A	1	Others
VTA1	RPS27A	1	Others
WNK1	RPS27A	1	Others
WNK2	RPS27A	1	Others
WNK3	RPS27A	1	Others
WNK4	RPS27A	1	Others
WNT3A	RPS27A	1	Others
WSB1	RPS27A	1	Others
WWP1	RPS27A	1	Others
WWP2	RPS27A	1	Others
XIAP	RPS27A	1	Others
XPC	RPS27A	1	Others
XRCC1	RPS27A	1	Others
ZBP1	RPS27A	1	Others
ZNRF1	RPS27A	1	Others
ZNRF2	RPS27A	1	Others
ZNRF3	RPS27A	1	Others
ZSWIM8	RPS27A	1	Others
RPS29	RPS28	1	Others
RPS3	RPS28	1	Others
RPS3A	RPS28	1	Others
RPS4X	RPS28	1	Others
RPS4Y1	RPS28	1	Others
RPS5	RPS28	1	Others
RPS6	RPS28	1	Others
RPS7	RPS28	1	Others
RPS8	RPS28	1	Others
RPS9	RPS28	1	Others
RPSA	RPS28	1	Others
SEC11A	RPS28	1	Others
SEC11C	RPS28	1	Others
SPCS1	RPS28	1	Others
SPCS2	RPS28	1	Others
SPCS3	RPS28	1	Others
UBA52	RPS28	1	Others
RPS3	RPS29	1	Others
RPS3A	RPS29	1	Others
RPS4X	RPS29	1	Others
RPS4Y1	RPS29	1	Others
RPS5	RPS29	1	Others
RPS6	RPS29	1	Others
RPS7	RPS29	1	Others
RPS8	RPS29	1	Others
RPS9	RPS29	1	Others
RPSA	RPS29	1	Others
SEC11A	RPS29	1	Others
SEC11C	RPS29	1	Others
SPCS1	RPS29	1	Others
SPCS2	RPS29	1	Others
SPCS3	RPS29	1	Others
UBA52	RPS29	1	Others
RPS3A	RPS3	1	Others
RPS4X	RPS3	1	Others
RPS4Y1	RPS3	1	Others
RPS5	RPS3	1	Others
RPS6	RPS3	1	Others
RPS7	RPS3	1	Others
RPS8	RPS3	1	Others
RPS9	RPS3	1	Others
RPSA	RPS3	1	Others
SEC11A	RPS3	1	Others
SEC11C	RPS3	1	Others
SPCS1	RPS3	1	Others
SPCS2	RPS3	1	Others
SPCS3	RPS3	1	Others
UBA52	RPS3	1	Others
RPS4X	RPS3A	1	Others
RPS4Y1	RPS3A	1	Others
RPS5	RPS3A	1	Others
RPS6	RPS3A	1	Others
RPS7	RPS3A	1	Others
RPS8	RPS3A	1	Others
RPS9	RPS3A	1	Others
RPSA	RPS3A	1	Others
SEC11A	RPS3A	1	Others
SEC11C	RPS3A	1	Others
SPCS1	RPS3A	1	Others
SPCS2	RPS3A	1	Others
SPCS3	RPS3A	1	Others
UBA52	RPS3A	1	Others
RPS4Y1	RPS4X	1	Others
RPS5	RPS4X	1	Others
RPS6	RPS4X	1	Others
RPS7	RPS4X	1	Others
RPS8	RPS4X	1	Others
RPS9	RPS4X	1	Others
RPSA	RPS4X	1	Others
SEC11A	RPS4X	1	Others
SEC11C	RPS4X	1	Others
SPCS1	RPS4X	1	Others
SPCS2	RPS4X	1	Others
SPCS3	RPS4X	1	Others
UBA52	RPS4X	1	Others
RPS5	RPS4Y1	1	Others
RPS6	RPS4Y1	1	Others
RPS7	RPS4Y1	1	Others
RPS8	RPS4Y1	1	Others
RPS9	RPS4Y1	1	Others
RPSA	RPS4Y1	1	Others
SEC11A	RPS4Y1	1	Others
SEC11C	RPS4Y1	1	Others
SPCS1	RPS4Y1	1	Others
SPCS2	RPS4Y1	1	Others
SPCS3	RPS4Y1	1	Others
UBA52	RPS4Y1	1	Others
RPS6	RPS5	1	Others
RPS7	RPS5	1	Others
RPS8	RPS5	1	Others
RPS9	RPS5	1	Others
RPSA	RPS5	1	Others
SEC11A	RPS5	1	Others
SEC11C	RPS5	1	Others
SPCS1	RPS5	1	Others
SPCS2	RPS5	1	Others
SPCS3	RPS5	1	Others
UBA52	RPS5	1	Others
RPS6KA3	RPS6	1	Others
RPS6KB1	RPS6	1	Kegg; Others
RPS6KB2	RPS6	1	Kegg
RPS7	RPS6	1	Others
RPS8	RPS6	1	Others
RPS9	RPS6	1	Others
RPSA	RPS6	1	Others
RRP1	RPS6	1	Others
RRP36	RPS6	1	Others
RRP7A	RPS6	1	Others
SEC11A	RPS6	1	Others
SEC11C	RPS6	1	Others
SPCS1	RPS6	1	Others
SPCS2	RPS6	1	Others
SPCS3	RPS6	1	Others
UBA52	RPS6	1	Others
UTP15	RPS6	1	Others
UTP18	RPS6	1	Others
UTP4	RPS6	1	Others
WDR43	RPS6	1	Others
WDR75	RPS6	1	Others
XRN2	RPS6	1	Others
RPTOR	RPS6KB1	1	Kegg
RXRA	RPS6KB1	-1	Others
RXRB	RPS6KB1	-1	Others
RXRG	RPS6KB1	-1	Others
TGFBR1	RPS6KB1	1	Others
TGFBR2	RPS6KB1	1	Others
YWHAB	RPS6KB1	1	Others
RPTOR	RPS6KB2	1	Kegg
RPS8	RPS7	1	Others
RPS9	RPS7	1	Others
RPSA	RPS7	1	Others
RRP1	RPS7	1	Others
RRP36	RPS7	1	Others
RRP7A	RPS7	1	Others
SEC11A	RPS7	1	Others
SEC11C	RPS7	1	Others
SPCS1	RPS7	1	Others
SPCS2	RPS7	1	Others
SPCS3	RPS7	1	Others
UBA52	RPS7	1	Others
UTP15	RPS7	1	Others
UTP18	RPS7	1	Others
UTP4	RPS7	1	Others
WDR43	RPS7	1	Others
WDR75	RPS7	1	Others
XRN2	RPS7	1	Others
RPS9	RPS8	1	Others
RPSA	RPS8	1	Others
SEC11A	RPS8	1	Others
SEC11C	RPS8	1	Others
SPCS1	RPS8	1	Others
SPCS2	RPS8	1	Others
SPCS3	RPS8	1	Others
UBA52	RPS8	1	Others
RPSA	RPS9	1	Others
RRP1	RPS9	1	Others
RRP36	RPS9	1	Others
RRP7A	RPS9	1	Others
SEC11A	RPS9	1	Others
SEC11C	RPS9	1	Others
SPCS1	RPS9	1	Others
SPCS2	RPS9	1	Others
SPCS3	RPS9	1	Others
UBA52	RPS9	1	Others
UTP15	RPS9	1	Others
UTP18	RPS9	1	Others
UTP4	RPS9	1	Others
WDR43	RPS9	1	Others
WDR75	RPS9	1	Others
XRN2	RPS9	1	Others
SEC11A	RPSA	1	Others
SEC11C	RPSA	1	Others
SPCS1	RPSA	1	Others
SPCS2	RPSA	1	Others
SPCS3	RPSA	1	Others
UBA52	RPSA	1	Others
RRAGA	RPTOR	1	Kegg; Others
RRAGB	RPTOR	1	Kegg; Others
RRAGC	RPTOR	1	Kegg; Others
RRAGD	RPTOR	1	Kegg; Others
SESN1	RPTOR	1	Others
SESN2	RPTOR	1	Others
TSC1	RPTOR	1	Others
TSC2	RPTOR	1	Others
SESN1	RRAGA	1	Others
SESN2	RRAGA	1	Others
SH3BP4	RRAGA	-1	Others
SKP2	RRAGA	-1	Kegg
TSC1	RRAGA	1	Others
TSC2	RRAGA	1	Others
UBA52	RRAGA	1	Others
UBB	RRAGA	1	Others
UBC	RRAGA	1	Others
UBE2N	RRAGA	1	Others
SESN1	RRAGB	1	Others
SESN2	RRAGB	1	Others
SH3BP4	RRAGB	-1	Others
SKP2	RRAGB	-1	Kegg
TSC1	RRAGB	1	Others
TSC2	RRAGB	1	Others
SESN1	RRAGC	1	Others
SESN2	RRAGC	1	Others
SH3BP4	RRAGC	-1	Others
TSC1	RRAGC	1	Others
TSC2	RRAGC	1	Others
SESN1	RRAGD	1	Others
SESN2	RRAGD	1	Others
SH3BP4	RRAGD	-1	Others
TSC1	RRAGD	1	Others
TSC2	RRAGD	1	Others
SEMA3A	RRAS	1	Others
SEMA4D	RRAS	1	Others
SOS1	RRAS	1	Kegg; Others
SOS2	RRAS	1	Kegg; Others
SRC	RRAS	1	Others
SYNGAP1	RRAS	1	Kegg
YES1	RRAS	1	Others
SOS1	RRAS2	1	Kegg
SOS2	RRAS2	1	Kegg
SYNGAP1	RRAS2	1	Kegg
TP53	RRM2	1	Kegg
TP53	RRM2B	1	Kegg
UTP15	RRP36	1	Others
UTP4	RRP36	1	Others
WDR43	RRP36	1	Others
WDR75	RRP36	1	Others
XRN2	RRP36	1	Others
UTP15	RRP7A	1	Others
UTP4	RRP7A	1	Others
WDR43	RRP7A	1	Others
WDR75	RRP7A	1	Others
XRN2	RRP7A	1	Others
UTP15	RRP9	1	Others
UTP18	RRP9	1	Others
UTP4	RRP9	1	Others
WDR43	RRP9	1	Others
WDR75	RRP9	1	Others
XRN2	RRP9	1	Others
UVRAG	RUBCN	1	Kegg
SYMPK	RUNX1	-1	Kegg
TBX21	RUNX1	-1	Kegg
YBX3	RUNX1	-1	Kegg
SEM1	RUNX2	1	Others
SEM1	RUNX3	1	Others
SMURF1	RUNX3	1	Others
SMURF2	RUNX3	1	Others
SRC	RUNX3	-1	Others
TGFB1	RUNX3	1	Others
SP1	RXRA	-1	Others
SUMO1	RXRA	1	Others
TGFB1	RXRA	-1	Others
TNF	RXRA	-1	Others
UBE2I	RXRA	1	Others
WDR5	RXRA	1	Others
WNT1	RXRA	-1	Others
WNT10B	RXRA	-1	Others
SMARCD3	RXRB	1	Others
TBL1X	RXRB	1	Others
TBL1XR1	RXRB	1	Others
TGS1	RXRB	1	Others
WNT5A	RYK	1	Kegg
WNT5B	RYK	1	Kegg
SRI	RYR1	1	Others
SRI	RYR2	1	Others
SRI	RYR3	1	Others
SIGIRR	S100A1	-1	Others
SOCS1	S100A1	-1	Others
SIGIRR	S100A8	-1	Others
SOCS1	S100A8	-1	Others
SIGIRR	S100A9	-1	Others
SOCS1	S100A9	-1	Others
VDR	S100G	1	Kegg
UBA2	SAE1	1	Others
WNT1	SAG	1	Others
WNT10A	SAG	1	Others
WNT10B	SAG	1	Others
WNT11	SAG	1	Others
WNT16	SAG	1	Others
WNT2	SAG	1	Others
WNT2B	SAG	1	Others
WNT3	SAG	1	Others
WNT3A	SAG	1	Others
WNT4	SAG	1	Others
WNT5A	SAG	1	Others
WNT5B	SAG	1	Others
WNT6	SAG	1	Others
WNT7A	SAG	1	Others
WNT7B	SAG	1	Others
WNT8A	SAG	1	Others
WNT8B	SAG	1	Others
WNT9A	SAG	1	Others
WNT9B	SAG	1	Others
SOX2	SALL4	1	Others
STAT3	SALL4	1	Others
TP53	SALL4	1	Others
SMO	SAP18	1	Others
SMO	SAP30	1	Others
SEC13	SAR1B	1	Others
SEC23A	SAR1B	1	Others
SEC24A	SAR1B	1	Others
SEC24B	SAR1B	1	Others
SEC24C	SAR1B	1	Others
SEC24D	SAR1B	1	Others
SEC31A	SAR1B	1	Others
SEC13	SARNP	1	Others
SEH1L	SARNP	1	Others
TPR	SARNP	1	Others
TP53	SAT1	1	Kegg
TP53	SAT2	1	Kegg
WTIP	SAV1	-1	Kegg
WWC1	SAV1	1	Kegg
SRF	SCAI	1	Others
SREBF1	SCD	1	Kegg
SREBF1	SCD5	1	Kegg
STM7	SCIN	-1	Kegg
SEPTIN2	SCLT1	1	Others
SGK1	SCNN1A	1	Others
SGK2	SCNN1A	1	Others
SGK3	SCNN1A	1	Others
TSC22D3	SCNN1A	1	Others
WNK1	SCNN1A	1	Others
WNK2	SCNN1A	1	Others
WNK3	SCNN1A	1	Others
WNK4	SCNN1A	1	Others
WWP1	SCNN1A	1	Others
SGK1	SCNN1B	1	Others
SGK2	SCNN1B	1	Others
SGK3	SCNN1B	1	Others
TSC22D3	SCNN1B	1	Others
WNK1	SCNN1B	1	Others
WNK2	SCNN1B	1	Others
WNK3	SCNN1B	1	Others
WNK4	SCNN1B	1	Others
WWP1	SCNN1B	1	Others
SGK1	SCNN1D	1	Others
SGK2	SCNN1D	1	Others
SGK3	SCNN1D	1	Others
TSC22D3	SCNN1D	1	Others
WNK1	SCNN1D	1	Others
WNK2	SCNN1D	1	Others
WNK3	SCNN1D	1	Others
WNK4	SCNN1D	1	Others
WWP1	SCNN1D	1	Others
SGK1	SCNN1G	1	Others
SGK2	SCNN1G	1	Others
SGK3	SCNN1G	1	Others
TSC22D3	SCNN1G	1	Others
WNK1	SCNN1G	1	Others
WNK2	SCNN1G	1	Others
WNK3	SCNN1G	1	Others
WNK4	SCNN1G	1	Others
WWP1	SCNN1G	1	Others
TP53	SCO2	1	Kegg
TYSND1	SCP2	1	Others
UBE3A	SCRIB	-1	Kegg
TGFB1	SDC1	1	Others
THBS1	SDC1	1	Kegg
THBS2	SDC1	1	Kegg
THBS3	SDC1	1	Kegg
THBS4	SDC1	1	Kegg
TNC	SDC1	1	Kegg
TNC VARIANT PROTEIN	SDC1	1	Kegg
TNN	SDC1	1	Kegg
TNR	SDC1	1	Kegg
TNXB	SDC1	1	Kegg
XB	SDC1	1	Kegg
XYLT1	SDC1	1	Others
XYLT2	SDC1	1	Others
SRC	SDC2	1	Others
XYLT1	SDC2	1	Others
XYLT2	SDC2	1	Others
XYLT1	SDC3	1	Others
XYLT2	SDC3	1	Others
THBS1	SDC4	1	Kegg
THBS2	SDC4	1	Kegg
THBS3	SDC4	1	Kegg
THBS4	SDC4	1	Kegg
TNC	SDC4	1	Kegg
TNC VARIANT PROTEIN	SDC4	1	Kegg
TNN	SDC4	1	Kegg
TNR	SDC4	1	Kegg
TNXB	SDC4	1	Kegg
XB	SDC4	1	Kegg
XYLT1	SDC4	1	Others
XYLT2	SDC4	1	Others
SEPTIN2	SDCCAG8	1	Others
SOD1	SDHA	-1	Kegg
TRAP1	SDHA	-1	Others
SOD1	SDHB	-1	Kegg
TRAP1	SDHB	-1	Others
SOD1	SDHC	-1	Kegg
TRAP1	SDHC	-1	Others
SOD1	SDHD	-1	Kegg
TRAP1	SDHD	-1	Others
SEC23A	SEC13	1	Others
SEC24A	SEC13	1	Others
SEC24B	SEC13	1	Others
SEC24C	SEC13	1	Others
SEC24D	SEC13	1	Others
SEC31A	SEC13	1	Others
SESN2	SEC13	-1	Kegg
SEC24A	SEC23A	1	Others
SEC24B	SEC23A	1	Others
SEC24C	SEC23A	1	Others
SEC24D	SEC23A	1	Others
SEC31A	SEC23A	1	Others
SEC24B	SEC24A	1	Others
SEC24C	SEC24A	1	Others
SEC24D	SEC24A	1	Others
SEC31A	SEC24A	1	Others
SEC24C	SEC24B	1	Others
SEC24D	SEC24B	1	Others
SEC31A	SEC24B	1	Others
SEC24D	SEC24C	1	Others
SEC31A	SEC24C	1	Others
SEC31A	SEC24D	1	Others
SEC61G	SEC61B	1	Others
SERP1	SEC61B	1	Others
SPCS1	SEC61B	1	Others
SPCS2	SEC61B	1	Others
SPCS3	SEC61B	1	Others
STX1A	SEC61B	1	Others
STX5	SEC61B	1	Others
UBE2J2	SEC61B	1	Others
VAMP2	SEC61B	1	Others
VAPA	SEC61B	1	Others
SERP1	SEC61G	1	Others
SPCS1	SEC61G	1	Others
SPCS2	SEC61G	1	Others
SPCS3	SEC61G	1	Others
STX1A	SEC61G	1	Others
STX5	SEC61G	1	Others
UBE2J2	SEC61G	1	Others
VAMP2	SEC61G	1	Others
VAPA	SEC61G	1	Others
SESN2	SEH1L	-1	Kegg
SELPLG	SELE	1	Kegg
TNF	SELE	1	Kegg
UBA52	SELENOS	1	Others
UBB	SELENOS	1	Others
UBC	SELENOS	1	Others
UBE2J2	SELENOS	1	Others
SELPLG	SELP	1	Kegg
SNCA	SEM1	-1	Kegg
SOD1	SEM1	-1	Kegg
TARDBP	SEM1	-1	Kegg
WDR12	SENP3	1	Others
UBE2L6	SEPTIN1	1	Others
UBE2L6	SEPTIN2	1	Others
UBE2L6	SEPTIN4	1	Others
UBE2L6	SEPTIN5	1	Others
STX1A	SERP1	1	Others
STX5	SERP1	1	Others
UBE2J2	SERP1	1	Others
VAMP2	SERP1	1	Others
VAPA	SERP1	1	Others
TP53	SERPINB5	1	Kegg
SMAD2	SERPINE1	1	Kegg
SMAD3	SERPINE1	1	Kegg
SMAD4	SERPINE1	1	Kegg
TP53	SERPINE1	1	Kegg
VLDLR	SERPINE1	1	Others
WWTR1	SERPINE1	1	Kegg
YAP1	SERPINE1	1	Kegg
SZT2	SESN1	-1	Others
TP53	SESN1	1	Kegg
WDR24	SESN1	-1	Others
WDR59	SESN1	-1	Others
SZT2	SESN2	-1	Others
TP53	SESN2	1	Kegg
WDR24	SESN2	-1	Others
WDR59	SESN2	-1	Others
TP53	SESN3	1	Kegg
SIN3A	SETD1A	-1	Others
SETDB1	SETD1B	1	Others
SRSF10	SF1	-1	Others
TBC1D4	SFN	-1	Others
TP53	SFN	1	Kegg
XPO1	SFN	1	Others
UBQLN2	SGIP1	-1	Others
SRC	SGK1	1	Others
WNK1	SGK1	1	Others
WNK2	SGK1	1	Others
WNK3	SGK1	1	Others
WNK4	SGK1	1	Others
WNK1	SGK2	1	Others
WNK2	SGK2	1	Others
WNK3	SGK2	1	Others
WNK4	SGK2	1	Others
WNK1	SGK3	1	Others
WNK2	SGK3	1	Others
WNK3	SGK3	1	Others
WNK4	SGK3	1	Others
SHC1	SGMS1	1	Others
SMPD1	SGMS1	-1	Others
SOS1	SGMS1	1	Others
STX1A	SGTA	1	Others
STX5	SGTA	1	Others
UBE2J2	SGTA	1	Others
VAMP2	SGTA	1	Others
VAPA	SGTA	1	Others
SRC	SH2D2A	1	Others
SOS1	SH3KBP1	1	Others
SYK	SH3KBP1	1	Others
VAV1	SH3KBP1	1	Others
TNFAIP3	SHARPIN	-1	Others
SRC	SHB	1	Others
VEGFA	SHB	1	Others
SOS1	SHC1	1	Others
SPRY1	SHC1	-1	Others
SPRY2	SHC1	-1	Others
SPRY4	SHC1	-1	Others
SRC	SHC1	1	Kegg; Others
SYK	SHC1	1	Kegg; Others
TEC	SHC1	1	Others
TEK	SHC1	1	Kegg
TFF1	SHC1	1	Others
TFF2	SHC1	1	Others
TFF3	SHC1	1	Others
TGFBR1	SHC1	1	Others
TGFBR2	SHC1	1	Others
THPO	SHC1	1	Others
TRAV3	SHC1	1	Others
TRB	SHC1	1	Others
TREM2	SHC1	1	Others
TYROBP	SHC1	1	Others
V1-11	SHC1	1	Others
V1-13	SHC1	1	Others
V1-16	SHC1	1	Others
V1-20	SHC1	1	Others
V1-3	SHC1	1	Others
V1-5	SHC1	1	Others
V1-7	SHC1	1	Others
V1-9	SHC1	1	Others
V2-11	SHC1	1	Others
V2-15	SHC1	1	Others
V2-17	SHC1	1	Others
V2-19	SHC1	1	Others
V2-8	SHC1	1	Others
V3-2	SHC1	1	Others
V3-3	SHC1	1	Others
V3-4	SHC1	1	Others
V4-1	SHC1	1	Others
V4-2	SHC1	1	Others
V4-6	SHC1	1	Others
V5-1	SHC1	1	Others
V5-4	SHC1	1	Others
V5-6	SHC1	1	Others
VAV1	SHC1	1	Others
VAV2	SHC1	1	Others
VAV3	SHC1	1	Others
VEGF	SHC1	1	Others
VEGFC	SHC1	1	Others
VEGFD	SHC1	1	Others
VEGFR1	SHC1	1	Others
YWHAH	SHC1	1	Others
ZAP70	SHC1	1	Kegg; Others
SRC	SHC2	1	Kegg
SYK	SHC2	1	Kegg
TEK	SHC2	1	Kegg
ZAP70	SHC2	1	Kegg
SRC	SHC3	1	Kegg
SYK	SHC3	1	Kegg
TEK	SHC3	1	Kegg
ZAP70	SHC3	1	Kegg
SRC	SHC4	1	Kegg
SYK	SHC4	1	Kegg
TEK	SHC4	1	Kegg
ZAP70	SHC4	1	Kegg
TP53	SHISA5	1	Kegg
UBA52	SHPRH	1	Others
UBB	SHPRH	1	Others
UBC	SHPRH	1	Others
UBE2N	SHPRH	1	Others
UBE2V2	SHPRH	1	Others
SIAH2	SIAH1	1	Others
SKP1	SIAH1	1	Others
SKP2	SIAH1	1	Others
SMURF2	SIAH1	1	Others
SNCAIP	SIAH1	-1	Others
SPSB1	SIAH1	1	Others
TP53	SIAH1	1	Kegg
TRIM21	SIAH1	1	Others
TRIM36	SIAH1	1	Others
TRIM69	SIAH1	1	Others
TRIP12	SIAH1	1	Others
UBA52	SIAH1	1	Others
UBB	SIAH1	1	Others
UBC	SIAH1	1	Others
UBR2	SIAH1	1	Others
UNKL	SIAH1	1	Others
WSB1	SIAH1	1	Others
ZNRF1	SIAH1	1	Others
ZNRF2	SIAH1	1	Others
SKP1	SIAH2	1	Others
SKP2	SIAH2	1	Others
SMURF2	SIAH2	1	Others
